primary_id,time_period,prod_type,capex,opex,total_usd,production
0,32,biogas,0.002848586,0.052146265,0.054994851,0.001594789
0,32,biomass,22.56105888,170.8253084,193.3863673,17.42786923
0,32,coal,7.700044843,47.17497067,54.87501551,7.932322544
0,32,coal_ccs,0,0,0,0
0,32,gas,202.8361058,3756.622171,3959.458277,399.5730145
0,32,gas_ccs,0,0,0,0
0,32,geothermal,0,0,0,0
0,32,hydrogen_electrolysis,0,0,0,0
0,32,hydrogen_gasification,0,282.5418776,282.5418776,0
0,32,hydrogen_reformation,0,93.85928407,93.85928407,0
0,32,hydrogen_reformation_ccs,0,29.00181566,29.00181566,0
0,32,hydropower,0,6.993282021,6.993282021,4.227175257
0,32,natural_gas_liquefaction,0,7427.567829,7427.567829,0
0,32,nuclear,1384.989967,245.0092051,1629.999172,75.39177588
0,32,ocean,0,0,0,0
0,32,oil,3.451472266,84.44872792,87.90020019,7.159575398
0,32,solar,18.18403388,9.159414582,27.34344847,2.646203545
0,32,waste_incineration,1.882599544,4572.435626,4574.318225,0.51417116
0,32,wind,0,0,0,0
0,33,ammonia_production,0,109.6281086,109.6281086,0
0,33,biogas,0.002881254,0.054106318,0.056987572,0.001611255
0,33,biomass,22.94592862,172.1621196,195.1080482,17.6155976
0,33,coal,8.014450427,47.907872,55.92232242,8.01776741
0,33,coal_ccs,0,0,0,0
0,33,gas,211.0220426,3791.292065,4002.314107,403.8771086
0,33,gas_ccs,0,0,0,0
0,33,geothermal,0,0,0,0
0,33,hydrogen_electrolysis,0,0,0,0
0,33,hydrogen_gasification,0,282.5418776,282.5418776,0
0,33,hydrogen_reformation,0,93.85928407,93.85928407,0
0,33,hydrogen_reformation_ccs,0,29.00181566,29.00181566,0
0,33,hydropower,0,6.891177717,6.891177717,4.272709264
0,33,natural_gas_liquefaction,0,7427.567829,7427.567829,0
0,33,nuclear,1441.541401,247.7936998,1689.335101,76.20387602
0,33,ocean,0,0,0,0
0,33,oil,3.592401596,85.90382731,89.4962289,7.236696438
0,33,solar,24.29172323,9.106351626,33.39807486,2.671215849
0,33,waste_incineration,1.994097052,4651.723057,4653.717154,0.523087046
0,33,wind,0,0,0,0
0,34,ammonia_production,0,109.6281086,109.6281086,0
0,34,biogas,0.0029108,0.054867804,0.057778603,0.001627953
0,34,biomass,23.303582,173.5717656,196.8753476,17.81070839
0,34,coal,8.329618742,48.66459507,56.99421381,8.106572397
0,34,coal_ccs,0,0,0,0
0,34,gas,219.2271039,3811.976955,4031.204059,408.3504613
0,34,gas_ccs,0,0,0,0
0,34,geothermal,0,0,0,0
0,34,hydrogen_electrolysis,0,0,0,0
0,34,hydrogen_gasification,0,282.5418776,282.5418776,0
0,34,hydrogen_reformation,0,93.85928407,93.85928407,0
0,34,hydrogen_reformation_ccs,0,29.00181566,29.00181566,0
0,34,hydropower,0,6.792553453,6.792553453,4.320033895
0,34,natural_gas_liquefaction,0,7427.567829,7427.567829,0
0,34,nuclear,1498.230026,250.6851993,1748.915225,77.047912
0,34,ocean,0,0,0,0
0,34,oil,12.89728103,87.55951401,100.456795,7.316850263
0,34,solar,54.67320676,9.056585432,63.7297922,2.697081259
0,34,waste_incineration,2.038837943,4732.584134,4734.622972,0.532179887
0,34,wind,0,0,0,0
0,35,ammonia_production,0,109.6281086,109.6281086,0
0,35,biogas,0.002937176,0.055924093,0.058861269,0.001644876
0,35,biomass,22.3811874,174.949513,197.3307004,18.00247635
0,35,coal,8.186907787,49.47709344,57.66400122,8.193855892
0,35,coal_ccs,0,0,0,0
0,35,gas,215.6100311,3838.850399,4054.46043,412.7471722
0,35,gas_ccs,0,0,0,0
0,35,geothermal,0,0,0,0
0,35,hydrogen_electrolysis,0,0,0,0
0,35,hydrogen_gasification,0,282.5418776,282.5418776,0
0,35,hydrogen_reformation,0,93.85928407,93.85928407,0
0,35,hydrogen_reformation_ccs,0,29.00181566,29.00181566,0
0,35,hydropower,0,6.696291306,6.696291306,4.366547716
0,35,natural_gas_liquefaction,0,7427.567829,7427.567829,0
0,35,nuclear,1472.560923,253.5328402,1726.093763,77.87748715
0,35,ocean,0,0,0,0
0,35,oil,3.669703976,89.16951779,92.83922177,7.395630817
0,35,solar,15.24619802,9.002194715,24.24839274,2.7227678
0,35,waste_incineration,2.101421247,4814.947978,4817.049399,0.541441716
0,35,wind,0,0,0,0
71071,6,ammonia_production,0,35.363906,35.363906,0
71071,6,biogas,0.024427894,0.026063349,0.050491243,0.001228915
71071,6,biomass,0,178.2839704,178.2839704,15.46416983
71071,6,coal,0,205.1165283,205.1165283,28.44612361
71071,6,coal_ccs,0,0,0,0
71071,6,gas,0,2843.822769,2843.822769,231.0990108
71071,6,gas_ccs,0,0,0,0
71071,6,geothermal,0,0,0,0
71071,6,hydrogen_electrolysis,0,0,0,0
71071,6,hydrogen_gasification,0,0,0,0
71071,6,hydrogen_reformation,0,93.83802923,93.83802923,0
71071,6,hydrogen_reformation_ccs,0,0,0,0
71071,6,hydropower,0,11.36577885,11.36577885,4.290274874
71071,6,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,6,nuclear,0,204.454005,204.454005,62.32277228
71071,6,ocean,0,0,0,0
71071,6,oil,0,53.56075338,53.56075338,6.47110471
71071,6,solar,12.10117313,1.999365497,14.10053862,1.470541383
71071,6,waste_incineration,10.35437378,3041.812965,3052.167338,0.342052383
71071,6,wind,0,0,0,0
71071,7,ammonia_production,0,35.363906,35.363906,0
71071,7,biogas,0.000973931,0.025200663,0.026174594,0.001239033
71071,7,biomass,0,168.1310464,168.1310464,14.39983163
71071,7,coal,0,202.259202,202.259202,28.33168607
71071,7,coal_ccs,0,0,0,0
71071,7,gas,0,2610.602868,2610.602868,250.5411246
71071,7,gas_ccs,0,0,0,0
71071,7,geothermal,0,0,0,0
71071,7,hydrogen_electrolysis,0,0,0,0
71071,7,hydrogen_gasification,0,0,0,0
71071,7,hydrogen_reformation,0,93.84417804,93.84417804,0
71071,7,hydrogen_reformation_ccs,0,0,0,0
71071,7,hydropower,0,10.72770565,10.72770565,3.259050317
71071,7,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,7,nuclear,0,195.505782,195.505782,56.03593605
71071,7,ocean,0,0,0,0
71071,7,oil,0,54.68136944,54.68136944,6.523948757
71071,7,solar,0,2.412868786,2.412868786,1.816155775
71071,7,waste_incineration,0.62124063,3080.077595,3080.698836,0.346355247
71071,7,wind,0,0,0,0
71071,8,ammonia_production,0,35.363906,35.363906,0
71071,8,biogas,0.001318538,0.025680359,0.026998897,0.001252732
71071,8,biomass,0,163.4353355,163.4353355,13.97088124
71071,8,coal,0,146.2741644,146.2741644,16.98572432
71071,8,coal_ccs,0,0,0,0
71071,8,gas,0,2441.695556,2441.695556,261.476146
71071,8,gas_ccs,0,0,0,0
71071,8,geothermal,0,0,0,0
71071,8,hydrogen_electrolysis,0,0,0,0
71071,8,hydrogen_gasification,0,0,0,0
71071,8,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,8,hydrogen_reformation_ccs,0,0,0,0
71071,8,hydropower,0,10.20007682,10.20007682,2.487772615
71071,8,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,8,nuclear,0,176.7768119,176.7768119,42.90705
71071,8,ocean,0,0,0,0
71071,8,oil,0,57.10002123,57.10002123,6.338900844
71071,8,solar,0,4.331957078,4.331957078,2.372285882
71071,8,waste_incineration,0.70683586,3123.614369,3124.321205,0.351250965
71071,8,wind,0,0,0,0
71071,9,ammonia_production,0,35.363906,35.363906,0
71071,9,biogas,0.00118431,0.025815383,0.026999693,0.001265036
71071,9,biomass,0,159.6435476,159.6435476,13.64489548
71071,9,coal,0,127.668414,127.668414,13.2369553
71071,9,coal_ccs,0,0,0,0
71071,9,gas,0,2409.856409,2409.856409,264.2432477
71071,9,gas_ccs,0,0,0,0
71071,9,geothermal,0,0,0,0
71071,9,hydrogen_electrolysis,0,0,0,0
71071,9,hydrogen_gasification,0,93.87573847,93.87573847,0
71071,9,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,9,hydrogen_reformation_ccs,0,0,0,0
71071,9,hydropower,0,10.0023997,10.0023997,2.517975557
71071,9,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,9,nuclear,0,189.3646151,189.3646151,51.64663272
71071,9,ocean,0,0,0,0
71071,9,oil,0,45.60533529,45.60533529,4.62801094
71071,9,solar,0,12.1651545,12.1651545,0.292891479
71071,9,waste_incineration,0.726028028,3168.333264,3169.059292,0.356279612
71071,9,wind,0,0,0,0
71071,10,ammonia_production,0,35.363906,35.363906,0
71071,10,biogas,0.001246767,0.025725822,0.026972589,0.001277989
71071,10,biomass,0,143.9986231,143.9986231,11.93005482
71071,10,coal,0,90.65678692,90.65678692,5.429983524
71071,10,coal_ccs,0,0,0,0
71071,10,gas,0,2508.414365,2508.414365,273.5232807
71071,10,gas_ccs,0,0,0,0
71071,10,geothermal,0,0,0,0
71071,10,hydrogen_electrolysis,0,0,0,0
71071,10,hydrogen_gasification,0,93.89563876,93.89563876,0
71071,10,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,10,hydrogen_reformation_ccs,0,0,0,0
71071,10,hydropower,0,9.949631682,9.949631682,2.893665994
71071,10,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,10,nuclear,0,189.4084386,189.4084386,51.608605
71071,10,ocean,0,0,0,0
71071,10,oil,0,47.81032363,47.81032363,4.901008026
71071,10,solar,0,12.95835122,12.95835122,1.75231612
71071,10,waste_incineration,0.764213348,3215.404141,3216.168355,0.36157274
71071,10,wind,0,0,0,0
71071,11,ammonia_production,0,35.363906,35.363906,0
71071,11,biogas,0.001269578,0.026207095,0.027476673,0.001291179
71071,11,biomass,0,143.5287994,143.5287994,11.98725449
71071,11,coal,0,90.60413321,90.60413321,5.456018043
71071,11,coal_ccs,0,0,0,0
71071,11,gas,0,2541.923022,2541.923022,274.8347113
71071,11,gas_ccs,0,0,0,0
71071,11,geothermal,0,0,0,0
71071,11,hydrogen_electrolysis,0,0,0,0
71071,11,hydrogen_gasification,0,93.91851184,93.91851184,0
71071,11,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,11,hydrogen_reformation_ccs,0,0,0,0
71071,11,hydropower,0,9.754812173,9.754812173,2.907539923
71071,11,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,11,nuclear,0,189.8135926,189.8135926,51.85604686
71071,11,ocean,0,0,0,0
71071,11,oil,0,47.71617062,47.71617062,4.924506326
71071,11,solar,0,12.66238207,12.66238207,1.761706263
71071,11,waste_incineration,0.791230706,3264.139123,3264.930354,0.367052997
71071,11,wind,0,0,0,0
71071,12,ammonia_production,0,41.25789033,41.25789033,0
71071,12,biogas,0.001285521,0.026842837,0.028128358,0.001304535
71071,12,biomass,0,144.7146628,144.7146628,12.23551814
71071,12,coal,0,91.03601205,91.03601205,5.569015641
71071,12,coal_ccs,0,0,0,0
71071,12,gas,0,2880.728977,2880.728977,280.5267127
71071,12,gas_ccs,0,0,0,0
71071,12,geothermal,0,0,0,0
71071,12,hydrogen_electrolysis,0,0,0,0
71071,12,hydrogen_gasification,0,109.5027566,109.5027566,0
71071,12,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,12,hydrogen_reformation_ccs,0,0,0,0
71071,12,hydropower,0,9.583365549,9.583365549,2.967756921
71071,12,natural_gas_liquefaction,0,3616.240583,3616.240583,0
71071,12,nuclear,0,191.4594385,191.4594385,52.93001852
71071,12,ocean,0,0,0,0
71071,12,oil,0,50.00545985,50.00545985,5.02649598
71071,12,solar,0,12.37317287,12.37317287,1.804657615
71071,12,waste_incineration,0.813547384,3314.248676,3315.062223,0.372687825
71071,12,wind,0,0,0,0
71071,13,ammonia_production,0,41.25789033,41.25789033,0
71071,13,biogas,4.441248264,0.988780166,5.43002843,0.047446289
71071,13,biomass,0,140.3862695,140.3862695,11.83641077
71071,13,coal,0,90.15370644,90.15370644,5.387361285
71071,13,coal_ccs,0,0,0,0
71071,13,gas,0,3076.007143,3076.007143,271.3762806
71071,13,gas_ccs,0,0,0,0
71071,13,geothermal,0,0,0,0
71071,13,hydrogen_electrolysis,0,5.257372711,5.257372711,0
71071,13,hydrogen_gasification,0,124.655074,124.655074,0
71071,13,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,13,hydrogen_reformation_ccs,0,0,0,0
71071,13,hydropower,0,10.18955094,10.18955094,4.934391862
71071,13,natural_gas_liquefaction,0,4068.270656,4068.270656,0
71071,13,nuclear,0,202.4727917,202.4727917,60.53594598
71071,13,ocean,0,0,0,0
71071,13,oil,0,50.6990054,50.6990054,4.862537939
71071,13,solar,0,12.09056921,12.09056921,10.45375066
71071,13,waste_incineration,0.568776901,3349.281861,3349.850638,0.376627312
71071,13,wind,0,0,0,0
71071,14,ammonia_production,0,41.25789033,41.25789033,0
71071,14,biogas,4.631938346,2.022395816,6.654334161,0.095569192
71071,14,biomass,541.3826543,119.7574773,661.1401317,11.4634043
71071,14,coal,0,89.40701761,89.40701761,5.217586796
71071,14,coal_ccs,0,0,0,0
71071,14,gas,7513.080806,2809.804299,10322.8851,262.8242703
71071,14,gas_ccs,0,0,0,0
71071,14,geothermal,0,0,0,0
71071,14,hydrogen_electrolysis,0,11.94428509,11.94428509,0
71071,14,hydrogen_gasification,0,138.6165717,138.6165717,0
71071,14,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,14,hydrogen_reformation_ccs,0,0,0,0
71071,14,hydropower,0,10.00252807,10.00252807,4.934391862
71071,14,natural_gas_liquefaction,0,4853.375519,4853.375519,0
71071,14,nuclear,0,208.899802,208.899802,64.90905606
71071,14,ocean,0,0,0,0
71071,14,oil,0,50.56381961,50.56381961,4.709302458
71071,14,solar,1704.362045,28.85804067,1733.220085,25.53445332
71071,14,waste_incineration,0.581816883,3385.118229,3385.700046,0.380657118
71071,14,wind,0,0,0,0
71071,15,ammonia_production,0,56.5822496,56.5822496,0
71071,15,biogas,4.813139389,3.247540247,8.060679636,0.145574658
71071,15,biomass,10.41762385,119.8460754,130.2636992,11.51963519
71071,15,coal,0,89.64160842,89.64160842,5.243180374
71071,15,coal_ccs,0,0,0,0
71071,15,gas,1959.947413,2789.099554,4749.046967,264.1134896
71071,15,gas_ccs,0,0,0,0
71071,15,geothermal,0,0,0,0
71071,15,hydrogen_electrolysis,0,26.50625227,26.50625227,0
71071,15,hydrogen_gasification,0,186.9564918,186.9564918,0
71071,15,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,15,hydrogen_reformation_ccs,0,20.5507321,20.5507321,0
71071,15,hydropower,0,9.819776796,9.819776796,4.934391862
71071,15,natural_gas_liquefaction,0,5709.853552,5709.853552,0
71071,15,nuclear,0,209.0235836,209.0235836,64.90905606
71071,15,ocean,0,0,0,0
71071,15,oil,0,51.71516886,51.71516886,4.732402774
71071,15,solar,2792.99057,56.12882781,2849.119397,50.82530913
71071,15,waste_incineration,0.593070029,3421.647723,3422.240793,0.384764866
71071,15,wind,0,0,0,0
71071,16,ammonia_production,0,80.15818693,80.15818693,0
71071,16,biogas,4.987308571,4.465185219,9.45249379,0.197389633
71071,16,biomass,31.73979754,121.1752286,152.9150262,11.69496056
71071,16,coal,0,67.05706887,67.05706887,5.322979994
71071,16,coal_ccs,0,0,0,0
71071,16,gas,2134.244343,2953.963467,5088.207809,268.133217
71071,16,gas_ccs,0,0,0,0
71071,16,geothermal,0,0,0,0
71071,16,hydrogen_electrolysis,0,48.30655042,48.30655042,0
71071,16,hydrogen_gasification,0,249.5020469,249.5020469,0
71071,16,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,16,hydrogen_reformation_ccs,0,28.08964559,28.08964559,0
71071,16,hydropower,0,9.641199571,9.641199571,4.934391862
71071,16,natural_gas_liquefaction,0,6713.836135,6713.836135,0
71071,16,nuclear,0,209.0854744,209.0854744,64.90905606
71071,16,ocean,0,0,0,0
71071,16,oil,0,53.41887109,53.41887109,4.804428514
71071,16,solar,3296.961606,87.81645968,3384.778066,81.37749442
71071,16,waste_incineration,0.603826058,3458.839722,3459.443548,0.388947113
71071,16,wind,0,0,0,0
71071,17,ammonia_production,0,80.15818693,80.15818693,0
71071,17,biogas,5.156492902,5.729511762,10.88600466,0.250962325
71071,17,biomass,0,115.3371974,115.3371974,11.0687792
71071,17,coal,0,65.78605936,65.78605936,5.037972548
71071,17,coal_ccs,0,0,0,0
71071,17,gas,503.5879145,2749.131226,3252.719141,253.7766041
71071,17,gas_ccs,0,0,0,0
71071,17,geothermal,0,0,0,0
71071,17,hydrogen_electrolysis,0,63.68893302,63.68893302,0
71071,17,hydrogen_gasification,0,256.7924216,256.7924216,0
71071,17,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,17,hydrogen_reformation_ccs,0,29.62744458,29.62744458,0
71071,17,hydropower,0,9.466701055,9.466701055,4.934391862
71071,17,natural_gas_liquefaction,0,6713.836135,6713.836135,0
71071,17,nuclear,1491.847168,211.91809,1703.765259,65.74949622
71071,17,ocean,0,0,0,0
71071,17,oil,0,52.33114583,52.33114583,4.547185784
71071,17,solar,2347.180038,109.2825293,2456.462567,103.6366726
71071,17,waste_incineration,0.615836852,3496.771513,3497.38735,0.393212549
71071,17,wind,0,0,0,0
71071,18,ammonia_production,0,80.15818693,80.15818693,0
71071,18,biogas,62.40992193,7.746780447,70.15670237,0.306258704
71071,18,biomass,0,109.3269062,109.3269062,10.42116117
71071,18,coal,416.5832099,38.04787217,454.6310821,4.743208165
71071,18,coal_ccs,0,0,0,0
71071,18,gas,135.9834711,2574.092419,2710.07589,238.9285073
71071,18,gas_ccs,0,0,0,0
71071,18,geothermal,0,0,0,0
71071,18,hydrogen_electrolysis,0,84.11011228,84.11011228,0
71071,18,hydrogen_gasification,0,303.4733657,303.4733657,0
71071,18,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,18,hydrogen_reformation_ccs,0,31.15035082,31.15035082,0
71071,18,hydropower,0,9.296188091,9.296188091,4.934391862
71071,18,natural_gas_liquefaction,0,6713.836135,6713.836135,0
71071,18,nuclear,2032.886802,215.7368896,2248.623691,66.89473399
71071,18,ocean,0,0,0,0
71071,18,oil,180.9387409,41.27520449,222.2139454,4.281136615
71071,18,solar,0,106.7865129,106.7865129,103.6366726
71071,18,waste_incineration,15.4855763,3535.689613,3551.175189,0.39757219
71071,18,wind,5120.9817,51.209817,5172.191517,22.76297871
71071,19,ammonia_production,0,80.15818693,80.15818693,0
71071,19,biogas,0,9.199174814,9.199174814,0.363259973
71071,19,biomass,0,119.3394485,119.3394485,11.64608117
71071,19,coal,0,36.69955942,36.69955942,4.438198971
71071,19,coal_ccs,0,0,0,0
71071,19,gas,0,2386.624924,2386.624924,223.564351
71071,19,gas_ccs,0,0,0,0
71071,19,geothermal,0,0,0,0
71071,19,hydrogen_electrolysis,0,102.7404371,102.7404371,0
71071,19,hydrogen_gasification,0,315.5160145,315.5160145,0
71071,19,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,19,hydrogen_reformation_ccs,0,34.17770675,34.17770675,0
71071,19,hydropower,0,9.129569648,9.129569648,4.934391862
71071,19,natural_gas_liquefaction,0,6713.836135,6713.836135,0
71071,19,nuclear,2110.563235,219.6363479,2330.199583,68.08373119
71071,19,ocean,0,0,0,0
71071,19,oil,0,39.17250784,39.17250784,4.005840659
71071,19,solar,1503.283966,119.3803453,1622.664311,118.567106
71071,19,waste_incineration,0,3575.427583,3575.427583,0.402041457
71071,19,wind,1484.017076,64.88035392,1548.89743,29.51368324
71071,20,ammonia_production,0,80.15818693,80.15818693,0
71071,20,biogas,0,10.9029106,10.9029106,0.421959873
71071,20,biomass,137.7242856,94.32846396,232.0527496,9.057028911
71071,20,coal,0,35.29761252,35.29761252,4.122321189
71071,20,coal_ccs,0,0,0,0
71071,20,gas,0,2198.39211,2198.39211,207.6527139
71071,20,gas_ccs,0,0,0,0
71071,20,geothermal,0,0,0,0
71071,20,hydrogen_electrolysis,0,117.5527195,117.5527195,0
71071,20,hydrogen_gasification,0,315.5160145,315.5160145,0
71071,20,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,20,hydrogen_reformation_ccs,0,34.17770675,34.17770675,0
71071,20,hydropower,0,8.966756776,8.966756776,4.934391862
71071,20,natural_gas_liquefaction,0,6713.836135,6713.836135,0
71071,20,nuclear,2192.027387,223.7523288,2415.779716,69.31862166
71071,20,ocean,0,0,0,0
71071,20,oil,0,36.97610971,36.97610971,3.720734904
71071,20,solar,0,116.6536944,116.6536944,118.567106
71071,20,waste_incineration,0,3616.238626,3616.238626,0.406631411
71071,20,wind,5656.144269,119.9599273,5776.104196,55.84454137
71071,21,ammonia_production,0,97.84013993,97.84013993,0
71071,21,biogas,0,12.35208623,12.35208623,0.482363208
71071,21,biomass,0,90.98808179,90.98808179,8.71147828
71071,21,coal,0,34.62649126,34.62649126,3.965043266
71071,21,coal_ccs,0,0,0,0
71071,21,gas,0,2076.315786,2076.315786,199.7301902
71071,21,gas_ccs,0,0,0,0
71071,21,geothermal,0,0,0,0
71071,21,hydrogen_electrolysis,0,156.7780976,156.7780976,0
71071,21,hydrogen_gasification,0,324.5964045,324.5964045,0
71071,21,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,21,hydrogen_reformation_ccs,0,44.82341452,44.82341452,0
71071,21,hydropower,0,8.483898335,8.483898335,4.136069129
71071,21,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,21,nuclear,7896.03533,238.2515063,8134.286837,73.76689582
71071,21,ocean,0,0,0,0
71071,21,oil,0,35.76429571,35.76429571,3.578778606
71071,21,solar,0,113.9893203,113.9893203,113.9421081
71071,21,waste_incineration,4.280622572,3658.28343,3662.564053,0.41135531
71071,21,wind,9877.131966,215.9913584,10093.12332,95.82957546
71071,22,ammonia_production,0,97.84013993,97.84013993,0
71071,22,biogas,0,13.92533725,13.92533725,0.544484599
71071,22,biomass,0,87.18206867,87.18206867,8.310444237
71071,22,coal,0,21.4172521,21.4172521,3.608588493
71071,22,coal_ccs,0,0,0,0
71071,22,gas,0,1880.476078,1880.476078,181.7745779
71071,22,gas_ccs,0,0,0,0
71071,22,geothermal,0,0,0,0
71071,22,hydrogen_electrolysis,0,180.2509527,180.2509527,0
71071,22,hydrogen_gasification,0,324.5964045,324.5964045,0
71071,22,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,22,hydrogen_reformation_ccs,0,44.82341452,44.82341452,0
71071,22,hydropower,0,8.35937922,8.35937922,4.212362963
71071,22,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,22,nuclear,2415.353472,242.7179221,2658.071394,75.12759825
71071,22,ocean,0,0,0,0
71071,22,oil,0,32.64344069,32.64344069,3.257048771
71071,22,solar,0,111.3858007,111.3858007,115.537085
71071,22,waste_incineration,0,3701.59403,3701.59403,0.416226385
71071,22,wind,4946.631205,260.524421,5207.155626,121.1598972
71071,23,ammonia_production,0,97.84013993,97.84013993,0
71071,23,biogas,0,15.9148497,15.9148497,0.608346885
71071,23,biomass,0,86.47639622,86.47639622,8.27097506
71071,23,coal,0,19.71698823,19.71698823,3.238791946
71071,23,coal_ccs,0,0,0,0
71071,23,gas,0,1683.295106,1683.295106,163.1469036
71071,23,gas_ccs,0,0,0,0
71071,23,geothermal,0,0,0,0
71071,23,hydrogen_electrolysis,0,204.5581685,204.5581685,0
71071,23,hydrogen_gasification,0,324.5964045,324.5964045,0
71071,23,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,23,hydrogen_reformation_ccs,0,44.82341452,44.82341452,0
71071,23,hydropower,0,8.239603682,8.239603682,4.291598084
71071,23,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,23,nuclear,2508.470391,247.4294426,2755.899834,76.5407586
71071,23,ocean,0,0,0,0
71071,23,oil,0,30.20696577,30.20696577,2.923276885
71071,23,solar,0,108.8417455,108.8417455,115.5064087
71071,23,waste_incineration,0,3746.301244,3746.301244,0.421254535
71071,23,wind,5873.6332,313.310367,6186.943567,148.7547198
71071,24,ammonia_production,0,97.84013993,97.84013993,0
71071,24,biogas,0,18.08498016,18.08498016,0.673979842
71071,24,biomass,0,84.89232103,84.89232103,8.127797129
71071,24,coal,0,17.93602455,17.93602455,2.854831638
71071,24,coal_ccs,0,0,0,0
71071,24,gas,0,1484.622485,1484.622485,143.8057614
71071,24,gas_ccs,0,0,0,0
71071,24,geothermal,0,0,0,0
71071,24,hydrogen_electrolysis,0,231.2522448,231.2522448,0
71071,24,hydrogen_gasification,0,324.5964045,324.5964045,0
71071,24,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,24,hydrogen_reformation_ccs,0,44.82341452,44.82341452,0
71071,24,hydropower,0,8.124539029,8.124539029,4.373893849
71071,24,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,24,nuclear,2605.366004,252.3229164,2857.688921,78.00850561
71071,24,ocean,0,0,0,0
71071,24,oil,0,26.8706248,26.8706248,2.576721035
71071,24,solar,0,106.3557966,106.3557966,110.6202756
71071,24,waste_incineration,0.943317361,3792.47399,3793.417307,0.42644645
71071,24,wind,6030.770943,366.4620578,6397.233,182.3644148
71071,25,ammonia_production,0,97.84013993,97.84013993,0
71071,25,biogas,8.679298344,20.37273286,29.05203121,0.741419347
71071,25,biomass,0,59.29344493,59.29344493,5.640771782
71071,25,coal,0,16.06758366,16.06758366,2.455839635
71071,25,coal_ccs,0,0,0,0
71071,25,gas,0,1284.043301,1284.043301,123.7074313
71071,25,gas_ccs,0,0,0,0
71071,25,geothermal,0,0,0,0
71071,25,hydrogen_electrolysis,0,259.46431,259.46431,0
71071,25,hydrogen_gasification,0,324.5964045,324.5964045,0
71071,25,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,25,hydrogen_reformation_ccs,0,46.42313881,46.42313881,0
71071,25,hydropower,0,8.014156445,8.014156445,4.459374604
71071,25,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,25,nuclear,2706.198218,257.4058336,2963.604052,79.533057
71071,25,ocean,0,0,0,0
71071,25,oil,0,24.76363114,24.76363114,2.216597842
71071,25,solar,0,103.9266268,103.9266268,113.0855096
71071,25,waste_incineration,5.643820239,3840.18994,3845.83376,0.431806641
71071,25,wind,6862.840995,426.7204628,7289.561457,212.0805056
71071,26,ammonia_production,0,109.6281086,109.6281086,0
71071,26,biogas,8.916487161,22.5162411,31.43272826,0.81070649
71071,26,biomass,315.3117031,48.01033531,363.3220384,4.58691472
71071,26,coal,0,14.3262693,14.3262693,2.087741568
71071,26,coal_ccs,0,0,0,0
71071,26,gas,0,1104.471987,1104.471987,105.1653141
71071,26,gas_ccs,0,0,0,0
71071,26,geothermal,0,0,0,0
71071,26,hydrogen_electrolysis,0,307.2666279,307.2666279,0
71071,26,hydrogen_gasification,0,343.6973338,343.6973338,0
71071,26,hydrogen_reformation,0,93.85928407,93.85928407,0
71071,26,hydrogen_reformation_ccs,0,51.04904056,51.04904056,0
71071,26,hydropower,0,7.95076611,7.95076611,4.652557761
71071,26,natural_gas_liquefaction,0,7427.567829,7427.567829,0
71071,26,nuclear,6115.901983,268.7150703,6384.617054,82.97848342
71071,26,ocean,0,0,0,0
71071,26,oil,0,21.72636786,21.72636786,1.884358973
71071,26,solar,0,101.5529394,101.5529394,98.48917213
71071,26,waste_incineration,1.064712764,3889.377457,3890.44217,0.437337486
71071,26,wind,8219.388011,499.168034,8718.556046,266.9299468
71071,27,ammonia_production,0,109.6281086,109.6281086,0
71071,27,biogas,19.425063,25.6762828,45.1013458,0.881887846
71071,27,biomass,0,44.54107132,44.54107132,4.204671827
71071,27,coal,0,12.21172146,12.21172146,1.64564972
71071,27,coal_ccs,0,0,0,0
71071,27,gas,0,892.0347489,892.0347489,82.89592559
71071,27,gas_ccs,0,0,0,0
